,movie_id,gender,name
172437,13275,2.0,James Franco
172451,11283,1.0,Emma Thompson
172914,9975,2.0,Will Ferrell
172915,9975,1.0,Drew Barrymore
172919,9975,2.0,Frank Welker
172937,9754,2.0,Harrison Ford
172943,9754,2.0,Robert Patrick
172945,9754,2.0,Alan Arkin
173078,9959,2.0,Samuel L. Jackson
173079,9959,1.0,Julianne Moore
173083,9959,2.0,Anthony Mackie
173100,14256,2.0,Will Ferrell
173101,14256,2.0,Ed Harris
173115,9036,2.0,Bruce Greenwood
173258,9682,1.0,Octavia Spencer
173269,2207,2.0,Bruce Willis
173375,6877,2.0,Matthew McConaughey
173379,6877,2.0,Bradley Cooper
173381,6877,1.0,Kathy Bates
173398,950,2.0,John Leguizamo
173400,950,1.0,Queen Latifah
173414,950,2.0,Stephen Root
173435,950,2.0,Alan Tudyk
173615,752,1.0,Natalie Portman
173619,752,2.0,John Hurt
173693,9655,2.0,Channing Tatum
173707,9388,2.0,Aaron Eckhart
173714,9388,2.0,William H. Macy
173715,9388,2.0,Robert Duvall
173716,9388,2.0,David Koechner
173717,9388,2.0,J.K. Simmons
173772,388,2.0,Denzel Washington
173775,388,2.0,Christopher Plummer
173776,388,2.0,Willem Dafoe
174049,10067,2.0,Danny Glover
174051,10067,2.0,Robert Downey Jr.
174058,10067,2.0,Philip Baker Hall
174274,12763,2.0,Antonio Banderas
174321,186,2.0,Bruce Willis
174323,186,2.0,Morgan Freeman
174324,186,2.0,Ben Kingsley
174327,186,2.0,Stanley Tucci
174384,13751,2.0,Laurence Fishburne
174490,3093,2.0,David Thewlis
174666,13960,2.0,Keith David
174793,8998,1.0,Jennifer Aniston
174975,4257,1.0,Cloris Leachman
174981,4257,1.0,Cloris Leachman
174982,4257,2.0,Charlie Sheen
175068,39045,0.0,James Earl Jones
175086,5820,2.0,Michael Douglas
175191,9310,2.0,Dennis Quaid
175193,9310,2.0,Willem Dafoe
175200,9310,1.0,Judy Greer
175346,956,2.0,Tom Cruise
175347,956,2.0,Philip Seymour Hoffman
175348,956,2.0,Ving Rhames
175356,956,2.0,Laurence Fishburne
175398,9530,2.0,Robin Williams
175565,7870,2.0,Edward Norton
175595,7518,2.0,Bruce Willis
175597,7518,2.0,Steve Carell
175600,7518,2.0,Nick Nolte
175602,7518,1.0,Allison Janney
175677,503,2.0,Kurt Russell
175691,591,2.0,Tom Hanks
175709,36668,2.0,Hugh Jackman
175710,36668,1.0,Halle Berry
175712,36668,2.0,Patrick Stewart
175720,36668,2.0,James Marsden
175738,36668,2.0,Stan Lee
175741,9767,2.0,Vince Vaughn
175742,9767,1.0,Jennifer Aniston
175745,9767,2.0,Jon Favreau
175746,9767,2.0,Jason Bateman
175748,9767,2.0,Justin Long
175804,920,2.0,Owen Wilson
175818,920,2.0,John Ratzenberger
175826,920,2.0,Tom Hanks
175829,920,2.0,John Goodman
175875,9700,2.0,Dustin Hoffman
175876,9700,2.0,Bill Murray
176072,806,2.0,David Thewlis
176078,806,2.0,Michael Gambon
176091,9353,2.0,Jack Black
176101,9353,2.0,Peter Stormare
176102,2044,2.0,Keanu Reeves
176103,2044,1.0,Sandra Bullock
176105,2044,2.0,Christopher Plummer
176122,9339,2.0,Adam Sandler
176124,9339,2.0,Christopher Walken
176130,9339,2.0,Jonah Hill
176143,9339,0.0,James Earl Jones
176202,350,1.0,Meryl Streep
176205,350,2.0,Stanley Tucci
176220,58,2.0,Johnny Depp
176223,58,2.0,Stellan Skarsgård
176224,58,2.0,Bill Nighy
176253,58,2.0,Philip Ettington
176255,1819,2.0,Owen Wilson
176257,1819,2.0,Michael Douglas
176258,1819,2.0,Seth Rogen
176262,1819,2.0,Bill Hader
176272,2295,1.0,Rosario Dawson
176274,2295,2.0,Ben Affleck
176289,9697,2.0,Paul Giamatti
176290,9697,2.0,Jeffrey Wright
176373,1887,1.0,Kirsten Dunst
176417,13508,2.0,Mel Gibson
176418,13508,2.0,Tom Hanks
177028,1452,2.0,Kevin Spacey
177030,1452,2.0,James Marsden
177134,773,2.0,Steve Carell
177137,773,2.0,Alan Arkin
177139,773,1.0,Beth Grant
177297,1164,2.0,Brad Pitt
177298,1164,1.0,Cate Blanchett
177704,9297,2.0,Steve Buscemi
177804,326,2.0,Samuel L. Jackson
177820,326,2.0,David Koechner
177823,512,1.0,Scarlett Johansson
177824,512,2.0,Hugh Jackman
177842,512,2.0,Toby Jones
177870,9718,2.0,Will Ferrell
177871,9718,2.0,John C. Reilly
177880,9718,2.0,David Koechner
177894,1593,2.0,Ben Stiller
177897,1593,2.0,Robin Williams
177909,1593,2.0,Owen Wilson
177911,1593,2.0,Paul Rudd
177915,1852,2.0,Nicolas Cage
177921,1852,2.0,Michael Shannon
177937,1262,2.0,Will Ferrell
177939,1262,2.0,Dustin Hoffman
177940,1262,1.0,Emma Thompson
177941,1262,1.0,Queen Latifah
178042,82,2.0,Colin Farrell
178047,82,2.0,Ciarán Hinds
178221,1402,2.0,Will Smith
178300,9906,1.0,Julia Roberts
178301,9906,1.0,Meryl Streep
178302,9906,2.0,Nicolas Cage
178303,9906,2.0,Paul Giamatti
178313,9906,2.0,Frank Welker
178412,1948,2.0,Jason Statham
178500,77221,2.0,Mark Strong
178501,77221,2.0,Antonio Banderas
178588,9907,2.0,Danny Glover
178590,9907,2.0,David Koechner
178743,9762,2.0,Channing Tatum
179013,11559,2.0,Jeff Bridges
179156,9788,2.0,Justin Long
179157,9788,2.0,Jonah Hill
179312,1491,2.0,Edward Norton
179314,1491,2.0,Paul Giamatti
179395,1165,1.0,Helen Mirren
179397,1165,2.0,James Cromwell
179459,9988,1.0,Cloris Leachman
179469,9988,2.0,Donald Sutherland
179753,9708,2.0,Nicolas Cage
179767,9708,2.0,James Franco
179769,9708,2.0,Aaron Eckhart
179771,14351,2.0,Anthony Mackie
180231,13075,2.0,Danny Trejo
180234,13075,2.0,Giancarlo Esposito
180251,7512,2.0,Justin Long
180360,1381,2.0,Hugh Jackman
180829,9676,1.0,Scarlett Johansson
180830,9676,2.0,Aaron Eckhart
180890,9766,2.0,Dwayne Johnson
180894,9766,0.0,Kevin Dunn
181161,9664,2.0,James Franco
181208,1717,2.0,Sean Penn
181209,1717,2.0,Jude Law
181210,1717,1.0,Kate Winslet
181213,1717,2.0,Anthony Hopkins
181219,1717,2.0,Mark Ruffalo
181311,4643,2.0,Kevin Costner
181332,7484,2.0,Jon Favreau
181343,9842,2.0,Billy Bob Thornton
181352,9842,2.0,Ben Stiller
181353,9842,2.0,Luis Guzmán
181402,1422,2.0,Matt Damon
181404,1422,2.0,Mark Wahlberg
181409,1422,2.0,Alec Baldwin
181501,9978,2.0,Ewan McGregor
181505,9978,2.0,Bill Nighy
181508,9978,2.0,Mickey Rourke
181574,7510,2.0,Brian Cox
181578,7510,2.0,Alec Baldwin
181580,7510,1.0,Gwyneth Paltrow
181651,9895,2.0,Robin Williams
181652,9895,2.0,Christopher Walken
181681,8975,2.0,Robert Patrick
181689,9672,1.0,Sigourney Weaver
181690,9672,2.0,Toby Jones
181691,9672,1.0,Gwyneth Paltrow
181692,9672,1.0,Sandra Bullock
181890,1440,1.0,Kate Winslet
182009,1523,2.0,Forest Whitaker
182080,9693,2.0,Michael Caine
182081,9693,1.0,Julianne Moore
182152,1124,2.0,Hugh Jackman
182153,1124,2.0,Christian Bale
182154,1124,2.0,Michael Caine
182155,1124,1.0,Scarlett Johansson
182201,3683,2.0,Robert Patrick
182212,3683,1.0,Beth Grant
182458,11619,2.0,Hugh Jackman
182459,11619,1.0,Kate Winslet
182462,11619,2.0,Bill Nighy
182485,1427,2.0,Dustin Hoffman
182487,1427,2.0,Alan Rickman
182496,1427,2.0,John Hurt
182521,13767,2.0,Alan Arkin
182738,9726,2.0,Russell Crowe
182951,36557,2.0,Jeffrey Wright
183027,9836,2.0,Robin Williams
183029,9836,2.0,Hugh Jackman
183030,9836,1.0,Nicole Kidman
183049,9809,2.0,David Koechner
183051,9809,2.0,Michael Shannon
183066,7551,2.0,Denzel Washington
183068,7551,2.0,Val Kilmer
183073,7551,2.0,Bruce Greenwood
183145,1581,1.0,Cameron Diaz
183146,1581,1.0,Kate Winslet
183147,1581,2.0,Jude Law
183148,1581,2.0,Jack Black
183162,1581,2.0,Dustin Hoffman
183164,1581,2.0,James Franco
183187,313,2.0,Alan Rickman
183188,313,1.0,Sigourney Weaver
183204,7873,2.0,Christian Bale
183209,7873,2.0,J.K. Simmons
183359,2179,2.0,Jack Black
183364,2179,2.0,Ben Stiller
183373,2179,2.0,John C. Reilly
183727,9986,1.0,Julia Roberts
183728,9986,2.0,Steve Buscemi
183729,9986,0.0,John Cleese
183733,9986,1.0,Kathy Bates
183780,2486,2.0,John Malkovich
183787,1246,2.0,Sylvester Stallone
183806,18615,1.0,Nicole Kidman
183807,18615,2.0,Robert Downey Jr.
183982,11170,2.0,Matthew McConaughey
183984,11170,2.0,Anthony Mackie
184019,1247,2.0,Matt Damon
184020,1247,1.0,Angelina Jolie
184021,1247,2.0,Alec Baldwin
184023,1247,2.0,Robert De Niro
184026,1247,2.0,Michael Gambon
184032,1247,2.0,John Turturro
184039,1125,2.0,Eddie Murphy
184040,1125,2.0,Danny Glover
184255,1259,1.0,Cate Blanchett
184256,1259,2.0,Bill Nighy
184376,182,2.0,George Clooney
184377,182,1.0,Cate Blanchett
184449,5393,1.0,Sigourney Weaver
184496,13967,2.0,Ewan McGregor
184544,9992,2.0,Robert De Niro
185059,1265,2.0,Robert Patrick
185226,7516,2.0,Ryan Reynolds
185227,7516,2.0,Ray Liotta
185232,7516,2.0,Ben Affleck
185254,7516,2.0,Jason Bateman
185294,9966,1.0,Kristen Stewart
185345,9757,2.0,Eddie Murphy
185429,2062,2.0,James Remar
185430,2062,2.0,John Ratzenberger
185480,2266,2.0,Steve Buscemi
185481,2266,1.0,Natalie Portman
185482,2266,2.0,Willem Dafoe
185507,2266,2.0,Nick Nolte
185528,5172,2.0,Billy Bob Thornton
185538,5172,2.0,J.K. Simmons
185587,5172,2.0,Bruce Willis
185757,9828,2.0,Peter Stormare
185823,1250,2.0,Nicolas Cage
185852,16555,2.0,Idris Elba
185870,11172,1.0,Drew Barrymore
185943,3594,2.0,Jim Carrey
185961,10090,2.0,Danny DeVito
185968,10090,2.0,David Koechner
185981,10090,2.0,Paul Rudd
185986,10090,2.0,Dwayne Johnson
185988,7874,2.0,Samuel L. Jackson
186300,4638,2.0,Jim Broadbent
186334,4638,2.0,Bill Nighy
186336,4638,1.0,Cate Blanchett
186573,1738,2.0,Nicolas Cage
186574,1738,1.0,Julianne Moore
186702,31659,2.0,Danny DeVito
186704,31659,2.0,Harvey Keitel
186779,1949,2.0,Robert Downey Jr.
186780,1949,2.0,Mark Ruffalo
186782,1949,2.0,Brian Cox
186797,1949,2.0,Philip Baker Hall
187277,2977,2.0,James Cromwell
187356,14434,2.0,Steve Buscemi
187404,9963,1.0,Sandra Bullock
187415,9963,2.0,Peter Stormare
187441,2355,2.0,Adam Sandler
187442,2355,2.0,Don Cheadle
187446,2355,2.0,Donald Sutherland
187478,7485,2.0,Mark Wahlberg
187480,7485,2.0,Danny Glover
187513,1273,2.0,Patrick Stewart
187515,1273,2.0,Laurence Fishburne
187835,8270,2.0,Bruce McGill
187919,1683,2.0,Idris Elba
187994,13249,2.0,Liam Neeson
187995,13249,2.0,Pierce Brosnan
188029,1272,2.0,Mark Strong
188072,9903,2.0,Stanley Tucci
188172,11515,1.0,Natalie Portman
188173,11515,2.0,Stellan Skarsgård
188185,7183,1.0,Halle Berry
188186,7183,2.0,Bruce Willis
188304,18777,2.0,Ray Liotta
188414,1441,2.0,Morgan Freeman
188415,1441,2.0,John Cusack
188504,13067,1.0,Kristen Stewart
188561,1268,2.0,Willem Dafoe
188638,559,1.0,Kirsten Dunst
188639,559,2.0,James Franco
188644,559,2.0,James Cromwell
188645,559,2.0,J.K. Simmons
188649,559,1.0,Elizabeth Banks
188652,559,2.0,Willem Dafoe
188658,559,2.0,Stan Lee
189130,4964,2.0,Seth Rogen
189133,4964,2.0,Paul Rudd
189136,4964,2.0,Jonah Hill
189141,4964,2.0,Alan Tudyk
189142,4964,1.0,Kristen Wiig
189143,4964,2.0,Bill Hader
189160,4964,2.0,Steve Carell
189162,4964,2.0,James Franco
189167,2976,2.0,John Travolta
189169,2976,2.0,Christopher Walken
189170,2976,2.0,James Marsden
189171,2976,1.0,Queen Latifah
189177,2976,1.0,Allison Janney
189345,1562,2.0,Idris Elba
189479,810,2.0,Eddie Murphy
189480,810,1.0,Cameron Diaz
189482,810,2.0,Antonio Banderas
189483,810,0.0,John Cleese
189491,810,2.0,Seth Rogen
189530,285,2.0,Johnny Depp
189533,285,2.0,Stellan Skarsgård
189535,285,2.0,Bill Nighy
189565,12526,2.0,Michael Shannon
189571,3432,2.0,Kevin Costner
189701,3489,2.0,Al Pacino
189760,298,2.0,George Clooney
189761,298,2.0,Brad Pitt
189762,298,2.0,Matt Damon
189763,298,2.0,Al Pacino
189769,298,2.0,Don Cheadle
190031,9408,2.0,Jeff Bridges
190052,1979,2.0,Laurence Fishburne
190061,1979,2.0,Stan Lee
190111,1991,2.0,Kurt Russell
190113,1991,1.0,Rosario Dawson
190138,9952,2.0,Christian Bale
190139,9952,2.0,Steve Zahn
190265,17320,1.0,Sigourney Weaver
190267,17320,1.0,Judy Greer
190275,17320,2.0,Philip Baker Hall
190881,1988,1.0,Angelina Jolie
190896,3021,2.0,John Cusack
190897,3021,2.0,Samuel L. Jackson
190964,1571,2.0,Bruce Willis
190965,1571,2.0,Justin Long
190987,2959,2.0,Robin Williams
191012,2698,2.0,Steve Carell
191014,2698,2.0,John Goodman
191017,2698,2.0,Morgan Freeman
191021,2698,2.0,Jonah Hill
191035,1858,2.0,Jon Voight
191036,1858,2.0,John Turturro
191041,1858,0.0,Kevin Dunn
191079,675,2.0,Michael Gambon
191080,675,2.0,Ralph Fiennes
191083,675,2.0,Alan Rickman
191085,675,1.0,Helena Bonham Carter
191086,675,2.0,Brendan Gleeson
191087,675,2.0,Gary Oldman
191098,675,1.0,Emma Thompson
191100,675,2.0,David Thewlis
191156,3563,2.0,Adam Sandler
191159,3563,2.0,Dan Aykroyd
191160,3563,2.0,Ving Rhames
191161,3563,2.0,Steve Buscemi
191535,2270,2.0,Robert De Niro
191539,2270,2.0,Mark Strong
191614,35,2.0,Tom Hanks
191633,3638,2.0,Aaron Eckhart
191714,2503,2.0,Matt Damon
191827,8141,2.0,Ben Kingsley
191832,8141,2.0,Philip Baker Hall
192019,8363,2.0,Jonah Hill
192022,8363,2.0,Bill Hader
192023,8363,2.0,Seth Rogen
192243,5174,2.0,Jackie Chan
192249,5174,2.0,Philip Baker Hall
192291,9703,2.0,Ben Kingsley
192372,4349,2.0,Chris Cooper
192373,4349,2.0,Jason Bateman
192377,4349,2.0,Richard Jenkins
192414,4858,1.0,Nicole Kidman
192417,4858,2.0,Jeffrey Wright
192432,10431,2.0,Jason Statham
192435,10431,2.0,Luis Guzmán
192460,12435,1.0,Scarlett Johansson
192464,12435,2.0,Paul Giamatti
192494,2082,2.0,Danny Trejo
192520,11835,2.0,Kevin Bacon
192524,11835,2.0,John Goodman
192894,5176,2.0,Russell Crowe
192895,5176,2.0,Christian Bale
192901,5176,2.0,Alan Tudyk
192940,4141,2.0,Paul Giamatti
193172,6973,2.0,Tommy Lee Jones
193173,6973,1.0,Charlize Theron
193174,6973,1.0,Susan Sarandon
193176,6973,2.0,James Franco
193179,6973,2.0,Josh Brolin
193224,15019,2.0,Paul Rudd
193302,2252,1.0,Naomi Watts
193332,13072,2.0,Alec Baldwin
193429,10425,2.0,Laurence Fishburne
193526,5915,2.0,Vince Vaughn
193527,5915,1.0,Kristen Stewart
193545,13680,2.0,Dwayne Johnson
193637,9038,2.0,Ben Stiller
193651,7211,2.0,Steve Carell
193671,4538,2.0,Owen Wilson
193674,4538,2.0,Bill Murray
193678,4538,1.0,Natalie Portman
193697,2001,2.0,Mark Wahlberg
193698,2001,2.0,Robert Duvall
193786,4517,1.0,Cate Blanchett
193808,4566,2.0,George Clooney
193809,4566,2.0,Tom Wilkinson
193896,5125,2.0,J.K. Simmons
193897,5125,1.0,Meryl Streep
193899,5125,2.0,Alan Arkin
193903,3877,1.0,Halle Berry
193904,3877,2.0,Benicio del Toro
193929,4771,2.0,Morgan Freeman
193930,4771,2.0,Ed Harris
194052,4512,2.0,Brad Pitt
194100,13197,2.0,James Marsden
194103,13197,2.0,Dennis Hopper
194111,13197,2.0,Val Kilmer
194747,4982,2.0,Denzel Washington
194748,4982,2.0,Russell Crowe
194750,4982,2.0,Josh Brolin
194768,4982,2.0,Idris Elba
194862,5559,2.0,John Goodman
194864,5559,1.0,Kathy Bates
194878,5559,2.0,Ray Liotta
194899,7972,2.0,Philip Seymour Hoffman
194900,7972,2.0,Ethan Hawke
194904,7972,2.0,Michael Shannon
194938,6977,2.0,Tommy Lee Jones
194940,6977,2.0,Josh Brolin
194941,6977,2.0,Woody Harrelson
194946,6977,2.0,Stephen Root
194948,6977,1.0,Beth Grant
195000,5123,2.0,Robin Williams
195139,4515,1.0,Meryl Streep
195140,4515,2.0,Tom Cruise
195146,5375,2.0,Vince Vaughn
195147,5375,2.0,Paul Giamatti
195151,5375,1.0,Kathy Bates
195152,5375,1.0,Elizabeth Banks
195155,5375,2.0,Kevin Spacey
195164,2310,1.0,Angelina Jolie
195165,2310,2.0,Anthony Hopkins
195167,2310,2.0,John Malkovich
195168,2310,2.0,Brendan Gleeson
195230,6639,2.0,John Leguizamo
195236,4723,2.0,Dwayne Johnson
195242,4723,1.0,Beth Grant
195488,5876,2.0,Toby Jones
195530,4523,2.0,James Marsden
195533,4523,1.0,Susan Sarandon
195621,2268,1.0,Nicole Kidman
195630,2268,1.0,Kathy Bates
195649,6479,2.0,Will Smith
195654,6479,1.0,Emma Thompson
195666,6477,2.0,Justin Long
195698,3902,1.0,Cate Blanchett
195700,3902,1.0,Julianne Moore
195704,3902,2.0,Christian Bale
195713,3902,2.0,Bruce Greenwood
195838,7326,2.0,Jason Bateman
195839,7326,1.0,Allison Janney
195840,7326,2.0,J.K. Simmons
195885,1989,2.0,Jude Law
195886,1989,1.0,Natalie Portman
196035,7350,2.0,Morgan Freeman
196331,13885,2.0,Johnny Depp
196332,13885,1.0,Helena Bonham Carter
196333,13885,2.0,Alan Rickman
196346,6637,2.0,Nicolas Cage
196347,6637,2.0,Jon Voight
196348,6637,2.0,Harvey Keitel
196349,6637,2.0,Ed Harris
196352,6637,1.0,Helen Mirren
196353,6637,2.0,Bruce Greenwood
196416,7345,2.0,Ciarán Hinds
196447,6538,2.0,Tom Hanks
196448,6538,2.0,Philip Seymour Hoffman
196449,6538,1.0,Julia Roberts
196512,6575,2.0,John C. Reilly
196515,6575,1.0,Kristen Wiig
196528,6575,2.0,Jack Black
196529,6575,2.0,Justin Long
196530,6575,2.0,Paul Rudd
196544,6575,2.0,Jonah Hill
196712,14047,2.0,Denzel Washington
196714,14047,2.0,Forest Whitaker
196784,54318,2.0,Brian Cox
196830,6023,1.0,Kathy Bates
196877,6557,2.0,James Marsden
196879,6557,1.0,Judy Greer
197222,13195,2.0,Michael Caine
197635,7555,2.0,Sylvester Stallone
197748,11253,2.0,Ron Perlman
197752,11253,2.0,John Hurt
197800,8321,2.0,Colin Farrell
197801,8321,2.0,Brendan Gleeson
197802,8321,2.0,Ralph Fiennes
197822,8321,2.0,Ciarán Hinds
197877,62652,2.0,Danny Glover
198146,13490,0.0,James Earl Jones
198157,8676,2.0,Matthew McConaughey
198159,8676,2.0,Donald Sutherland
198292,8247,2.0,Samuel L. Jackson
198300,8247,1.0,Kristen Stewart
198435,7461,2.0,Dennis Quaid
198437,7461,2.0,Forest Whitaker
198438,7461,1.0,Sigourney Weaver
198446,7461,2.0,Bruce McGill
198466,8204,2.0,Nick Nolte
198471,8204,2.0,Seth Rogen
198485,8328,2.0,Channing Tatum
198816,8848,2.0,Jason Statham
198899,12222,2.0,Jim Carrey
198900,12222,2.0,Steve Carell
198903,12222,2.0,Seth Rogen
198906,12222,2.0,Jonah Hill
198925,8461,1.0,Naomi Watts
198987,12177,2.0,Ben Kingsley
198991,12177,2.0,Val Kilmer
199025,2239,2.0,Ciarán Hinds
199108,14011,2.0,Keith David
199161,8944,2.0,Bruce Willis
199162,8944,2.0,Robert De Niro
199163,8944,2.0,Sean Penn
199165,8944,2.0,Stanley Tucci
199166,8944,2.0,John Turturro
199167,8944,1.0,Kristen Stewart
199333,155,2.0,Christian Bale
199334,155,2.0,Michael Caine
199336,155,2.0,Aaron Eckhart
199337,155,2.0,Gary Oldman
199339,155,2.0,Morgan Freeman
199840,8065,2.0,Kevin Spacey
199845,8065,2.0,Laurence Fishburne
199852,12890,2.0,Dennis Quaid
199935,4942,2.0,George Clooney
199939,4942,2.0,Stephen Root
200049,8988,2.0,Channing Tatum
200052,8988,2.0,Ciarán Hinds
200305,9870,2.0,Bill Hader
200312,9870,2.0,Jonah Hill
200313,9870,2.0,Paul Rudd
200319,9870,2.0,Jason Bateman
200321,9870,1.0,Kristen Wiig
200359,11918,2.0,Keith David
200366,1266,2.0,Keanu Reeves
200367,1266,2.0,Forest Whitaker
200470,7459,1.0,Susan Sarandon
200472,7459,2.0,John Goodman
200559,1729,2.0,Jackie Chan
200880,13018,2.0,Hugh Jackman
200881,13018,2.0,Ewan McGregor
200911,8780,1.0,Sigourney Weaver
201065,1726,2.0,Robert Downey Jr.
201067,1726,2.0,Jeff Bridges
201069,1726,1.0,Gwyneth Paltrow
201075,1726,2.0,Jon Favreau
201076,1726,2.0,Samuel L. Jackson
201077,1726,2.0,Stan Lee
201267,8681,2.0,Liam Neeson
201361,13243,2.0,Aaron Eckhart
201363,13243,1.0,Elizabeth Banks
201367,13243,1.0,Kristen Wiig
201403,9029,1.0,Cameron Diaz
201405,9029,1.0,Queen Latifah
201576,2454,2.0,Liam Neeson
201695,13191,2.0,John Cusack
201699,13191,2.0,Dan Aykroyd
201704,13191,2.0,Ben Kingsley
201763,217,2.0,Harrison Ford
201764,217,1.0,Cate Blanchett
201768,217,2.0,John Hurt
201769,217,2.0,Jim Broadbent
202087,9502,2.0,Jack Black
202088,9502,2.0,Dustin Hoffman
202089,9502,1.0,Angelina Jolie
202090,9502,2.0,Jackie Chan
202097,9502,2.0,Seth Rogen
202500,10661,2.0,Adam Sandler
202501,10661,2.0,John Turturro
202956,8645,2.0,Mark Wahlberg
202958,8645,2.0,John Leguizamo
202978,1724,2.0,Edward Norton
203044,1724,2.0,Robert Downey Jr.
203045,1724,2.0,Stan Lee
203081,10681,2.0,John Ratzenberger
203083,10681,1.0,Sigourney Weaver
203108,8909,1.0,Angelina Jolie
203110,8909,2.0,Morgan Freeman
203126,8960,2.0,Will Smith
203127,8960,1.0,Charlize Theron
203128,8960,2.0,Jason Bateman
203223,11665,2.0,Steve Carell
203225,11665,2.0,Dwayne Johnson
203226,11665,2.0,Alan Arkin
203229,11665,2.0,David Koechner
203231,11665,2.0,Bill Murray
203569,13990,2.0,Ben Kingsley
203820,11631,1.0,Meryl Streep
203821,11631,2.0,Pierce Brosnan
203824,11631,2.0,Stellan Skarsgård
204061,11260,2.0,Eddie Murphy
204062,11260,1.0,Elizabeth Banks
204341,6687,2.0,Woody Harrelson
204346,6687,2.0,Ben Kingsley
204369,11802,2.0,Stanley Tucci
204630,12133,2.0,Will Ferrell
204631,12133,2.0,John C. Reilly
204633,12133,2.0,Richard Jenkins
204638,12133,2.0,Seth Rogen
204649,12568,1.0,Emma Thompson
204650,12568,2.0,Michael Gambon
204906,10187,2.0,Kevin Costner
204910,10187,2.0,Dennis Hopper
204912,10187,2.0,Stanley Tucci
204934,10185,2.0,Bradley Cooper
204973,13996,2.0,Alan Rickman
204985,5038,1.0,Scarlett Johansson
204992,5038,0.0,Kevin Dunn
205149,10189,2.0,Seth Rogen
205150,10189,2.0,James Franco
205164,10189,2.0,Bill Hader
205165,10189,2.0,James Remar
205296,11671,2.0,Ben Kingsley
205299,11671,2.0,Dennis Hopper
205411,7446,2.0,Ben Stiller
205412,7446,2.0,Jack Black
205413,7446,2.0,Robert Downey Jr.
205414,7446,2.0,Nick Nolte
205419,7446,2.0,Bill Hader
205423,7446,2.0,Matthew McConaughey
205424,7446,2.0,Tom Cruise
205448,7446,2.0,Jon Voight
205450,7446,2.0,Jason Bateman
205498,12180,2.0,Samuel L. Jackson
205529,13256,2.0,Ron Perlman
205534,13256,2.0,John Malkovich
205610,10483,2.0,Jason Statham
205675,10186,2.0,Bradley Cooper
205834,4944,2.0,George Clooney
205836,4944,2.0,Brad Pitt
205837,4944,2.0,John Malkovich
205839,4944,2.0,Richard Jenkins
205842,4944,2.0,J.K. Simmons
205919,9381,2.0,Mark Strong
205932,13291,2.0,Don Cheadle
205969,13972,1.0,Cloris Leachman
206046,8285,1.0,Scarlett Johansson
206047,8285,2.0,Samuel L. Jackson
206241,13184,2.0,Nicolas Cage
206393,13389,2.0,Robert De Niro
206396,13389,2.0,Al Pacino
206399,13389,2.0,John Leguizamo
206426,13279,2.0,Samuel L. Jackson
206638,12690,2.0,Ed Harris
206654,12412,2.0,John Turturro
206657,12412,2.0,John Leguizamo
206749,13027,1.0,Rosario Dawson
206751,13027,2.0,Anthony Mackie
206752,13027,2.0,Billy Bob Thornton
206760,13027,1.0,Julianne Moore
206777,13092,1.0,Kirsten Dunst
206778,13092,2.0,Jeff Bridges
206787,13092,1.0,Kate Winslet
207175,12113,2.0,Russell Crowe
207176,12113,2.0,Mark Strong
207196,13600,2.0,Bill Murray
207198,13600,2.0,Toby Jones
207263,13051,2.0,Mark Wahlberg
207284,10358,2.0,Seth Rogen
207285,10358,1.0,Elizabeth Banks
207291,10358,2.0,Justin Long
207298,10523,2.0,Josh Brolin
207299,10523,1.0,Elizabeth Banks
207305,10523,2.0,James Cromwell
207306,10523,2.0,Jeffrey Wright
207307,10523,2.0,Toby Jones
207308,10523,2.0,Bruce McGill
207318,13596,2.0,Alec Baldwin
207421,12837,1.0,Queen Latifah
207445,13948,2.0,Jon Voight
207447,13948,2.0,Dennis Hopper
207653,13150,2.0,Edward Norton
207654,13150,2.0,Jon Voight
207655,13150,2.0,Colin Farrell
207696,14325,2.0,Dennis Quaid
207758,13809,2.0,Mark Strong
207759,13809,2.0,Tom Wilkinson
207763,13809,2.0,Idris Elba
207903,10527,2.0,Ben Stiller
207910,10527,2.0,Alec Baldwin
207972,8338,1.0,Julianne Moore
207973,8338,2.0,Mark Ruffalo
207976,8338,2.0,Danny Glover
207989,3580,1.0,Angelina Jolie
207991,3580,2.0,John Malkovich
208067,20766,1.0,Charlize Theron
208068,20766,2.0,Robert Duvall
208101,10764,2.0,Jeffrey Wright
208160,15373,2.0,Paul Rudd
208161,15373,1.0,Elizabeth Banks
208627,13523,2.0,James Marsden
208663,14405,1.0,Drew Barrymore
208672,14405,2.0,Luis Guzmán
208965,6972,1.0,Nicole Kidman
208966,6972,2.0,Hugh Jackman
209010,13053,2.0,John Travolta
209037,10139,2.0,Sean Penn
209039,10139,2.0,James Franco
209040,10139,2.0,Josh Brolin
209064,8966,1.0,Kristen Stewart
209099,13387,2.0,Jason Statham
209110,12193,2.0,Vince Vaughn
209112,12193,2.0,Robert Duvall
209114,12193,2.0,Jon Voight
209115,12193,2.0,Jon Favreau
209138,14574,2.0,David Thewlis
209196,14248,2.0,John Cusack
209200,14248,0.0,John Cleese
209201,14248,2.0,Steve Buscemi
209547,10200,2.0,Keanu Reeves
209549,10200,1.0,Kathy Bates
209551,10200,0.0,John Cleese
209708,14359,1.0,Meryl Streep
209709,14359,2.0,Philip Seymour Hoffman
209772,13223,2.0,Clint Eastwood
209848,8055,1.0,Kate Winslet
